"Parámetro","Fecha","Hora","Valor","Unidad"
"NO2","2021-04-25","2:00 - 3:00","0.013","ppm"
"NO2","2021-04-25","3:00 - 4:00","0.013","ppm"
"NO2","2021-04-25","4:00 - 5:00","0.018","ppm"
"NO2","2021-04-25","5:00 - 6:00","0.028","ppm"
"NO2","2021-04-25","6:00 - 7:00","0.035","ppm"
"NO2","2021-04-25","7:00 - 8:00","0.041","ppm"
"NO2","2021-04-25","8:00 - 9:00","0.030","ppm"
"NO2","2021-04-25","9:00 - 10:00","0.026","ppm"
"NO2","2021-04-25","11:00 - 12:00","0.029","ppm"
"NO2","2021-04-25","12:00 - 13:00","0.033","ppm"
"NO2","2021-04-25","13:00 - 14:00","0.017","ppm"
"NO2","2021-04-25","14:00 - 15:00","0.017","ppm"
"NO2","2021-04-25","15:00 - 16:00","0.012","ppm"
"NO2","2021-04-25","16:00 - 17:00","0.015","ppm"
"NO2","2021-04-25","17:00 - 18:00","0.012","ppm"
"NO2","2021-04-25","18:00 - 19:00","0.013","ppm"
"NO2","2021-04-25","19:00 - 20:00","0.016","ppm"
"NO2","2021-04-25","20:00 - 21:00","0.020","ppm"
"NO2","2021-04-25","21:00 - 22:00","0.025","ppm"
"NO2","2021-04-25","22:00 - 23:00","0.023","ppm"
"NO2","2021-04-26","23:00 - 0:00","0.022","ppm"
"NO2","2021-04-26","0:00 - 1:00","0.025","ppm"
"NO2","2021-04-26","1:00 - 2:00","0.028","ppm"
"NO2","2021-04-26","2:00 - 3:00","0.027","ppm"
"NO2","2021-04-26","3:00 - 4:00","0.029","ppm"
"NO2","2021-04-26","4:00 - 5:00","0.037","ppm"
"NO2","2021-04-26","5:00 - 6:00","0.036","ppm"
"NO2","2021-04-26","6:00 - 7:00","0.034","ppm"
"NO2","2021-04-26","7:00 - 8:00","0.039","ppm"
"NO2","2021-04-26","8:00 - 9:00","0.048","ppm"
"NO2","2021-04-26","9:00 - 10:00","0.047","ppm"
"NO2","2021-04-26","10:00 - 11:00","0.050","ppm"
"NO2","2021-04-26","11:00 - 12:00","0.046","ppm"
"NO2","2021-04-26","12:00 - 13:00","0.038","ppm"
"NO2","2021-04-26","13:00 - 14:00","0.029","ppm"
"NO2","2021-04-26","14:00 - 15:00","0.018","ppm"
"NO2","2021-04-26","15:00 - 16:00","0.019","ppm"
"NO2","2021-04-26","16:00 - 17:00","0.011","ppm"
"NO2","2021-04-26","17:00 - 18:00","0.018","ppm"
"NO2","2021-04-26","18:00 - 19:00","0.045","ppm"
"NO2","2021-04-26","19:00 - 20:00","0.040","ppm"
"NO2","2021-04-26","20:00 - 21:00","0.029","ppm"
"NO2","2021-04-26","21:00 - 22:00","0.021","ppm"
"NO2","2021-04-26","22:00 - 23:00","0.022","ppm"
"NO2","2021-04-27","23:00 - 0:00","0.030","ppm"
"NO2","2021-04-27","0:00 - 1:00","0.020","ppm"
"NO2","2021-04-27","1:00 - 2:00","0.046","ppm"
"NO2","2021-04-27","2:00 - 3:00","0.041","ppm"
"NO2","2021-04-27","3:00 - 4:00","0.043","ppm"
"NO2","2021-04-27","4:00 - 5:00","0.047","ppm"
"NO2","2021-04-27","5:00 - 6:00","0.040","ppm"
"NO2","2021-04-27","6:00 - 7:00","0.039","ppm"
"NO2","2021-04-27","7:00 - 8:00","0.041","ppm"
